target_id,target_name,incident_year,incident_type,column,n_rows_data,n_rows_notna,enough_data,OLS,OLS + FE,Clustered SE,Permutation
31,אופקים,2012,arrest,total_in_migration,192,185,True,0.29350331191177276,0.08631021894470944,0.1389205599108657,0.75
31,אופקים,2013,conviction,total_in_migration,192,185,True,0.2432938360170123,0.060372430564215596,0.1378711218743331,0.85
1031,שדרות,2009,conviction,total_in_migration,192,181,True,0.751501709637732,0.5577109509134968,0.6193314406650399,0.88
587,סביון,2003,conviction,total_in_migration,264,260,False,,,,
587,סביון,2013,indictment filed,total_in_migration,264,260,True,0.9058051760944456,0.919740010348179,0.7138225540379546,0.78
587,סביון,2014,conviction,total_in_migration,264,260,True,0.8588107499340577,0.7890666419780343,0.5612613217985143,0.99
70,אשדוד,2010,arrest,total_in_migration,264,242,True,0.3537802400726593,2.541640414835273e-06,2.672024896235663e-06,0.06
70,אשדוד,2012,indictment filed,total_in_migration,264,242,True,0.37831547571494883,8.276945688196308e-06,3.828067060207099e-06,0.12
70,אשדוד,2014,conviction,total_in_migration,264,242,True,0.4362676164733006,8.905082997489592e-05,3.162863231383364e-05,0.11
9600,קריית ים,2009,arrest,total_in_migration,216,201,True,0.842910086455847,0.8379687898242377,0.7088614895480865,1.0
9600,קריית ים,2013,indictment filed,total_in_migration,216,201,True,0.771631392583195,0.6802887038863361,0.6255303911252104,0.81
9600,קריית ים,2014,conviction,total_in_migration,216,201,True,0.8356074461863296,0.7868083988301896,0.6812159694864138,0.93
7700,עפולה,2005,conviction,total_in_migration,168,156,True,0.0021911752768106313,5.970517978451408e-05,0.0003475138240413625,0.11
9200,בית שאן,2007,arrest,total_in_migration,192,184,True,0.3446638619853666,0.18228797719113587,0.12341544500930965,0.48
9200,בית שאן,2010,indictment filed,total_in_migration,192,184,True,0.22573626862881588,0.06858110805783668,0.11018673978476788,0.53
9200,בית שאן,2011,indictment filed,total_in_migration,192,184,True,0.18400609874613313,0.04361051290363986,0.11538423194650126,0.46
9200,בית שאן,2015,conviction,total_in_migration,192,184,True,0.29459045415355983,0.10386080774293772,0.10237327485431634,0.61
9700,הוד השרון,2017,arrest,total_in_migration,216,207,True,0.25827054213303174,0.08263658683704307,0.1798193090296527,0.53
9700,הוד השרון,2018,indictment filed,total_in_migration,216,207,True,0.2561141825612976,0.07797317875786573,0.11179839743053134,0.41
9700,הוד השרון,2021,conviction,total_in_migration,216,207,True,0.4247292548196765,0.20113032986829363,0.0034995344280630853,0.23
8500,רמלה,2006,arrest,total_in_migration,240,223,True,0.9013733028684103,0.5196306078354611,0.5177977899842359,1.0
8500,רמלה,2006,indictment filed,total_in_migration,240,223,True,0.9013733028684103,0.5196306078354611,0.5177977899842359,1.0
8500,רמלה,2010,conviction,total_in_migration,240,223,True,0.9145243760922324,0.5972424364210002,0.7073718975013374,0.81
7800,פרדס חנה-כרכור,2016,arrest,total_in_migration,168,160,True,0.6657834650603276,0.6479620608317157,0.7686212678467497,1.0
7800,פרדס חנה-כרכור,2017,indictment filed,total_in_migration,168,160,True,0.5760244048120353,0.5316432234333954,0.6654592061203767,1.0
7800,פרדס חנה-כרכור,2019,conviction,total_in_migration,168,160,True,0.5883585033558272,0.5266816727168473,0.4686223676747755,0.62
3660,עמנואל,2016,conviction,total_in_migration,240,236,True,0.5847776962469454,0.2459046028398844,0.21037921176995375,0.8
7200,נס ציונה,2008,conviction,total_in_migration,192,183,True,0.7274707786470341,0.7853296247590887,0.5857908999304677,0.75
8700,רעננה,2013,indictment filed,total_in_migration,216,201,True,0.3121833082925741,0.09658032006424193,0.13284443664591994,0.58
8700,רעננה,2015,conviction,total_in_migration,216,201,True,0.4215577488506185,0.19187703371358647,0.29427052070675064,0.53
2800,קריית שמונה,2008,conviction,total_in_migration,216,206,True,0.34514257297989837,0.11248455742177682,0.0373541007809196,0.43
