year,authority_code,is_treatment,district,distance_from_tel_aviv,year_of_municipal_status,council_members_number,socioeconomic_level,compactness_cluster,peripheral_cluster,total_jurisdiction_area,population_density,total_population,jews_and_others,arabs,total_men,total_women,dependency_ratio,natural_increase_per_1000,total_migration_balance,immigrants_post_1990,population_growth_rate,residential_percent_area,education_percent_area,health_welfare_percent_area,public_services_percent_area,culture_leisure_sports_percent_area,commerce_percent_area,industry_infrastructure_percent_area,transportation_percent_area,agricultural_buildings_percent_area,public_open_space_percent_area,forest_woodland_percent_area,orchards_citrus_olive_percent_area,cultivated_fields_percent_area,other_open_space_percent_area,total_classes,total_students,avg_students_per_class,percent_bagrut_eligible,percent_university_bagrut,water_receipts,total_private_cars,avg_car_age,accidents_per_1000_residents,accidents_per_1000_vehicles,unemployment_benefits_total,male_unemployment_benefits,avg_age_unemployment_recipients,income_support_recipients_yearly,avg_salary_employees,avg_salary_male,avg_salary_female,change_salary_emp_yoy,change_salary_male_yoy,change_salary_female_yoy,employees_total,percent_earning_min_wage,self_employed_total,avg_income_self_employed,change_income_self_employed_yoy,percent_earning_half_avg_salary,inequality_index_gini,total_revenues,revenues_change,regular_budget_revenues,gov_participation,gov_participation_change,special_budget_revenues,property_tax_total_prev_year,property_tax_residential_prev_year,property_tax_business_prev_year,property_tax_total_current_year,property_tax_residential_current_year,property_tax_business_current_year
2006,1139,0,4,,1984,15.0,6.0,,,,,44.1,98.5,,21.2,22.9,70.0,7.535057366599891,29,38.3,0.7999999999999972,,,,,,,,,,,,,,,288,7823,27.163194444444443,58.8,51.8,4868.409,9245,7.744402379664684,1.8,7,576,256,43,2489,5752,7313,4258,0.1,1.9,-2.9,20152,40.6,1044,5357,-3.4,54.4,0.4082,"235,615",10.9,"199,025","55,834",12.3,"36,590",,,,,,
2006,7000,1,6,,1877,19.0,4.0,,,,,66.8,76.4,23.6,32.7,34.1,88.2,14.035613870665417,-759,26.6,0.29999999999999716,,,,,,,,,,,,,,,563,14520,25.790408525754884,46.5,37.1,6658.511,24406,4.998975661722527,1.2,2.7,647,323,42,5415,5019,6157,3808,4.6,7.7,0.6,25951,43.4,1480,4952,8.8,55.2,0.3748,"318,856",-8.7,"293,136","121,163",-14.3,"25,720",,,,,,
2006,874,0,4,,1988,15.0,4.0,,,,,24.7,100,,12.2,12.5,84.1,9.142764674946397,-254,28,-0.09999999999999432,,,,,,,,,,,,,,,244,5625,23.05327868852459,51,37.8,3348.42,4674,8.280701754385966,1.1,4.9,304,132,42,2200,4792,6051,3600,-0.1,1.9,-2.2,9423,45.2,480,5073,5.2,52.7,0.3776,"189,185",30.9,"157,095","64,415",14.4,"32,090",,,,,,
2006,1200,0,6,,2001,15.0,8.0,,,,,62.5,100,,31.1,31.4,87.7,23.546005143947564,3027,8.8,7.7,,,,,,,,,,,,,,,447,13349,29.863534675615213,77.2,74.3,5921.077,15860,6.660844892812106,1.1,3.9,497,190,39,274,10054,13932,6591,4.8,5.5,3.1,24210,26.3,1935,7389,4.6,42.5,0.4310,"435,940",41.8,"237,254","79,743",2.4,"198,686",,,,,,
2006,3616,0,3,,1991,15.0,6.0,,,,,31.8,100,,15.6,16.1,86.0,18.638154919568446,1015,15.1,5.3,,,,,,,,,,,,,,,256,7095,27.71484375,63.8,59.4,3092.28,6998,8.069591311803372,0.6,2.5,292,136,41,593,6389,7940,5040,-2.9,-3.6,-1.8,13140,34.6,809,6546,1.4,46.5,0.3745,"175,420",2.2,"145,991","60,915",7.8,"29,429",,,,,,
2006,1063,0,4,,1996,13.0,4.0,,,,,21.2,78,22,10.6,10.6,80.1,11.393452310601585,-144,35.3,0.5,,,,,,,,,,,,,,,164,4254,25.9390243902439,49.4,45.7,1935.58,4309,8.955442097934556,1.1,4.5,272,120,43,1718,5135,6325,3813,2.8,4.7,-1.3,8585,40.4,507,5746,-2.9,53.3,0.3537,"125,743",0.6,"116,574","70,115",8.0,"9,169",,,,,,
2006,9100,1,4,,1961,17.0,6.0,,,,,50.4,97.7,,24.5,25.9,76.2,11.80764704709097,12,20.3,1.2,,,,,,,,,,,,,,,269,7346,27.308550185873607,60.3,54,5555.238,11960,7.748829431438127,1.3,4.5,585,272,41,3454,6299,8129,4498,1.5,3.1,-1.8,22386,39.4,1480,7247,1.5,44.8,0.4197,"284,485",11.5,"227,204","73,921",18.1,"57,281",,,,,,
2006,7200,0,6,,1992,15.0,7.0,,,,,31.0,99.6,,15.2,15.8,71.3,11.793432220985665,1344,7.8,5.8,,,,,,,,,,,,,,,205,5744,28.01951219512195,61.3,55.8,3564.471,9018,7.703481925038811,1.4,3.9,274,113,41,791,8322,10918,5899,8.1,10,4.1,13664,33.3,1051,7870,10,36.9,0.4502,"252,268",4.7,"181,816","41,901",-3.0,"70,452",,,,,,
2006,7300,0,4,,1877,17.0,4.0,,,,,64.8,,100,32.4,32.4,102.2,19.084501587793355,-710,,0.7999999999999972,,,,,,,,,,,,,,,706,21032,29.790368271954673,49.1,42.9,6113.389,13430,9.953983618763962,1.4,4.9,306,217,42,7605,4133,4623,3301,-2.5,-0.9,-5.5,18312,52.8,2421,6037,2.6,46.7,0.3719,"266,776",3.7,"229,388","117,181",28.2,"37,388",,,,,,
2006,1061,1,4,,1974,17.0,5.0,,,,,43.6,87,13,20.6,23.0,73.0,2.9327528926566617,-264,45,-0.29999999999999716,,,,,,,,,,,,,,,206,5126,24.883495145631066,55.9,50,4470.82,9037,7.661945335841541,1.4,5.8,525,243,44,4221,4727,5762,3745,-4.3,-1.7,-7.5,18249,45.7,914,5894,1.2,50.5,0.3816,"237,855",-1.4,"209,451","74,035",5.1,"28,404",,,,,,
2006,2500,0,0,,1995,13.0,7.0,,,,,21.2,99.6,,10.4,10.8,64.8,10.105757931844888,-273,30.7,-0.29999999999999716,,,,,,,,,,,,,,,110,2971,27.009090909090908,66.6,62.9,1857,5279,7.670392119719644,3.1,10.3,234,107,42,1080,6478,8200,4794,1.3,1.6,-0.1,9103,38.9,531,5640,5.5,49.7,0.4251,"178,381",42.4,"126,392","31,491",10.7,"51,989",,,,,,
2006,246,0,1,,2000,13.0,3.0,,,,,24.9,99.9,,12.5,12.5,111.9,27.72752220844429,-37,18.5,2.7,,,,,,,,,,,,,,,239,5399,22.589958158995817,48.9,33,2285.78,3027,8.47208457218368,1.1,6.9,242,96,40,2608,3978,4893,3167,0.8,1.1,1.7,7672,52.5,441,5393,0.4,51.7,0.3683,"147,131",1.4,"123,293","79,393",4.0,"23,838",,,,,,
2006,7400,0,6,,1948,25.0,5.0,,,,,173.8,99.9,,83.9,89.9,82.8,8.835432110567467,914,27.5,1.4000000000000057,,,,,,,,,,,,,,,1131,30311,26.80017683465959,54.3,45.2,17626.53,36180,7.456274184632393,2.1,8.1,1818,852,42,10848,5518,6939,4195,5,7.3,2.1,70395,44.3,5193,6196,3,46.9,0.4297,"972,066",-0.7,"806,955","244,704",11.3,"165,111",,,,,,
2006,7500,0,4,,1995,14.0,2.0,,,,,25.0,,100,13.0,12.0,103.7,24.195343003378447,7,,2.5,,,,,,,,,,,,,,,204,6355,31.151960784313726,42,37.1,1894.55,4572,10.743000874890638,1.9,8.2,135,103,38,4432,3668,4230,2584,-0.7,1.8,-6.5,6330,56.5,735,5292,13,48.4,0.3322,"126,460",-9.5,"100,370","65,297",-3.9,"26,090",,,,,,
2006,494,0,0,,1951,13.0,4.0,,,,,24.4,,100,12.5,11.9,77.4,17.87741788980409,4,,1.8,,,,,,,,,,,,,,,162,4735,29.228395061728396,53.7,39,2702.671,5446,9.403048108703636,1.4,4.8,207,158,39,1346,4786,6102,2631,-5.2,-3.7,-5.2,6952,49.3,859,4430,4.2,57.3,0.4065,"139,376",-3.8,"114,576","80,118",-8.5,"24,800",,,,,,
2006,7600,0,4,,1877,17.0,4.0,,,,,46.0,72.8,27.2,22.7,23.3,80.6,9.676575712666724,-290,20,0.29999999999999716,,,,,,,,,,,,,,,347,9018,25.988472622478387,44.3,35.1,4158.72,8179,8.910257977747891,1.7,8.1,509,268,41,7535,4440,5368,3462,-2.3,-0.4,-4.5,17558,49.4,1097,5517,5.5,51.5,0.3773,"324,610",22.9,"260,217","115,408",38.2,"64,393",,,,,,
2006,7700,0,4,,1972,16.0,5.0,,,,,39.3,99.5,,18.9,20.3,77.1,8.62332891111338,-182,28.5,0.4000000000000057,,,,,,,,,,,,,,,313,7624,24.357827476038338,56.1,45,4071.622,8183,7.64841745081266,2,7.7,507,238,42,2968,4719,5890,3573,-8.1,-5.5,-12.7,15951,47.1,955,5426,2.4,55.1,0.3928,"273,324",17.0,"224,202","72,037",6.7,"49,122",,,,,,
2006,2560,0,1,,1995,15.0,5.0,,,,,23.3,99,,11.1,12.2,83.0,6.4783233584314734,-122,42.6,0.09999999999999432,,,,,,,,,,,,,,,161,3802,23.614906832298136,52.5,48.1,3203.6,3834,7.755346896191966,0.5,2.3,290,152,42,2010,5686,7531,3904,1.2,1.2,1,10227,42.7,476,5694,8.8,42.9,0.4325,"138,398",-0.4,"124,545","59,722",2.7,"13,853",,,,,,
2006,7900,0,6,,1937,25.0,7.0,,,,,184.2,100,,89.3,94.9,75.6,11.320816991127076,2756,21.7,2.7,,,,,,,,,,,,,,,1216,32010,26.324013157894736,59.7,52.8,16466.778,94246,3.982513846741506,2.9,4.9,1735,774,42,4454,6442,8225,4776,2.3,5.7,-3.4,80655,38.4,5737,6911,8.6,45.2,0.4318,"1,136,702",-1.3,"958,889","194,778",0.8,"177,813",,,,,,
2006,8000,1,4,,1877,15.0,4.0,,,,,28.1,98,,13.8,14.3,116.9,21.31590166264033,-708,18.3,-0.4000000000000057,,,,,,,,,,,,,,,290,6681,23.03793103448276,47.8,30.6,3681.66,4198,8.7391615054788,1.1,6.1,219,107,40,3470,4359,5338,3533,-2.8,-1.5,-4.1,8418,54.6,607,4633,3.3,59.6,0.4328,"166,942",-6.3,"151,566","80,104",10.3,"15,376",,,,,,
2006,638,0,6,,2000,11.0,2.0,,,,,17.4,,100,8.9,8.4,119.6,26.78258840004668,25,,2.9000000000000057,,,,,,,,,,,,,,,141,4638,32.8936170212766,40.7,27.9,1400.8,2527,11.910565888405223,0.8,3.9,69,53,38,2192,3827,4523,2364,-8.7,-1.9,-19.4,4001,53.1,597,4135,6.3,58,0.3422,"52,928",2.1,"47,904","30,164",-4.8,"5,024",,,,,,
2006,2620,0,2,,1992,17.0,8.0,,,,,26.2,99.9,,12.6,13.6,74.6,12.597387495639365,537,6.7,3.4000000000000057,,,,,,,,,,,,,,,138,4114,29.81159420289855,65.4,61.3,2714.976,8466,7.192298606189464,2.4,6.2,240,99,42,227,9345,12517,6556,8,12.7,0.7,11838,32.4,1070,9278,7.8,35.3,0.4745,"174,803",-7.0,"145,878","38,556",-3.4,"28,925",,,,,,
2006,6800,0,0,,1967,17.0,5.0,,,,,49.5,99.8,,24.0,25.4,71.8,6.829950447392155,-88,20.9,0.5,,,,,,,,,,,,,,,300,7807,26.023333333333333,59,45.9,4098.94,11038,7.788639246240261,2.4,8.6,616,291,43,3554,5739,7577,3997,1.8,3,0.7,20546,43.9,1369,5913,2.8,51,0.4348,"304,280",3.6,"265,305","90,978",6.4,"38,975",,,,,,
2006,9500,0,0,,1976,15.0,7.0,,,,,36.5,100,,17.6,18.9,68.0,3.089626510635971,-267,22,-0.4000000000000057,,,,,,,,,,,,,,,193,5581,28.917098445595855,57.9,49.1,3187.362,9716,7.322869493618773,1.7,5.3,456,212,42,1994,6337,8231,4616,-0.3,0.9,-2.2,16829,40.2,969,6390,4.7,48.8,0.4367,"186,911",-0.1,"173,858","36,619",2.0,"13,053",,,,,,
2006,2630,1,1,,1972,17.0,4.0,,,,,47.8,100,,23.4,24.4,81.7,9.457008356137095,-242,30.8,0.4000000000000057,,,,,,,,,,,,,,,398,10068,25.2964824120603,60.6,46,6102.476,7330,8.42605729877217,1,5.5,577,252,43,5405,4211,5224,3229,1,1.7,2.3,18457,51.6,1163,5432,3,51.2,0.3853,"283,056",-2.0,"271,888","127,739",-3.9,"11,168",,,,,,
2006,9600,0,0,,1976,15.0,5.0,,,,,37.2,99.9,,17.7,19.5,73.5,0.7759093523832458,-378,36.7,-0.9000000000000057,,,,,,,,,,,,,,,188,4933,26.23936170212766,45.7,38,2881.757,7320,7.903825136612022,1.2,5.4,498,248,43,3806,5027,6415,3731,-1.2,0.1,-2.9,15881,46.3,783,4885,1.5,53.9,0.4148,"203,652",-4.2,"184,674","101,679",6.0,"18,978",,,,,,
2006,8200,0,0,,1976,15.0,7.0,,,,,39.7,99.9,,18.8,20.9,70.5,5.687752456932892,-281,22.3,-0.09999999999999432,,,,,,,,,,,,,,,197,6071,30.81725888324873,58.4,53.8,3068.464,9825,7.124173027989822,1.4,4.8,437,203,43,2157,6581,8773,4634,0.6,3,-2.2,17887,39.9,978,6327,-1.2,46.8,0.4430,"203,608",4.6,"180,506","42,498",15.2,"23,102",,,,,,
2006,1034,1,1,,1998,13.0,4.0,,,,,19.5,99.8,,9.9,9.6,85.5,19.48586118251928,-241,21.6,0.7000000000000028,,,,,,,,,,,,,,,200,4735,23.675,36.3,29.1,1947.08,3255,9.169585253456221,1.2,5.3,262,135,40,2974,3880,4909,2800,0.6,2.6,-3.7,7043,54.2,455,5876,5,43.3,0.3687,"173,864",16.9,"136,498","69,588",-0.6,"37,366",,,,,,
2006,2800,0,4,,1974,13.0,5.0,,,,,22.0,97.4,,11.0,11.0,68.2,12.527233115468409,-276,17.6,,,,,,,,,,,,,,,,158,3668,23.21518987341772,51.7,43.4,2640.673,4867,8.221286213273064,1.6,5.9,309,150,42,1354,4791,5950,3700,-1,-0.4,-0.3,9958,45,555,5791,-0.2,51.9,0.3748,"167,765",0.4,"142,208","85,045",8.7,"25,557",,,,,,
2006,2640,0,6,,1994,15.0,6.0,,,,,37.5,99.9,,18.7,18.7,81.0,12.973031167572806,116,6.4,1.5999999999999943,,,,,,,,,,,,,,,281,7792,27.729537366548044,56.4,50.7,3974.665,9501,7.884327965477318,2.1,6.5,381,171,40,797,7194,9270,5265,1.3,2.9,-1.1,13992,36.5,1322,6601,11.7,48.6,0.4406,"268,127",16.3,"209,435","57,578",-2.5,"58,692",,,,,,
2006,8300,0,6,,1950,27.0,7.0,,,,,222.0,100,,108.3,113.8,65.2,9.779940024823562,407,18.8,1.2,,,,,,,,,,,,,,,1357,38651,28.48268238761975,60,54.6,21224.111,62066,7.351915702639126,1.3,3.8,1953,821,44,6827,7054,8965,5280,5.5,7.5,2.1,101520,36.1,7952,7315,5.7,40.5,0.4320,"1,077,485",-6.2,"999,422","272,588",0.8,"78,063",,,,,,
2006,1161,0,1,,1994,15.0,1.0,,,,,40.6,,100,20.4,20.1,195.8,38.86721208307111,146,,4.3,,,,,,,,,,,,,,,445,13758,30.91685393258427,37.8,24.7,2963.67,2916,10.739711934156379,0.6,4.4,95,68,34,11624,3446,4083,2034,-1,1.4,-6.8,6391,57.1,515,5299,-5,48.9,0.3053,"157,924",10.3,"136,735","96,090",2.2,"21,189",,,,,,
2006,8400,1,6,,1950,21.0,7.0,,,,,104.5,99.7,,51.1,53.5,78.0,13.025926603913557,152,19.4,1.5,,,,,,,,,,,,,,,690,19240,27.884057971014492,56.6,50.2,9550.094,26438,7.63423859596036,1.7,5.6,951,404,41,4945,6980,9092,5028,2.3,4.6,-2.1,44708,39.6,2925,7246,2.4,42.7,0.4559,"577,783",-8.7,"536,370","118,574",6.7,"41,413",,,,,,
2006,8500,0,6,,1877,17.0,4.0,,,,,64.2,77.9,22.1,32.8,31.4,79.3,13.405287032692007,-373,21.2,0.7999999999999972,,,,,,,,,,,,,,,422,10744,25.459715639810426,46.5,36.1,5532.813,12266,9.158323821946844,0.9,3.6,602,287,42,3949,4656,5605,3622,3.9,6.9,-0.4,23513,45.5,1924,5133,3.8,49.3,0.3645,"326,078",-42.0,"292,641","104,967",-4.2,"33,437",,,,,,
2006,8600,1,2,,1950,23.0,8.0,,,,,129.7,99.9,,60.9,68.7,69.2,7.092171095721056,370,10.8,1,,,,,,,,,,,,,,,664,17996,27.102409638554217,69.1,65.6,12702.05,37581,7.351055054415795,3,7.8,1155,481,41,1835,7574,9663,5788,4.1,6.5,1.4,56990,35.7,5300,8129,6.6,39.9,0.4548,"830,501",2.3,"738,028","145,078",7.3,"92,473",,,,,,
2006,2650,1,2,,1949,15.0,9.0,,,,,36.8,99.9,,17.9,18.9,75.2,10.490420301565345,168,4.2,1.5,,,,,,,,,,,,,,,257,7084,27.56420233463035,71.4,69.2,6336.77,14260,6.2862552594670404,1.2,2.5,241,91,43,199,10762,14643,7100,4.5,4.5,4.6,15612,33.1,1982,10001,8.8,36.4,0.5183,"368,579",1.9,"278,295","51,699",2.7,"90,284",,,,,,
2006,8700,0,6,,1982,20.0,8.0,,,,,72.8,99.9,,35.5,37.4,68.1,12.090895900840835,52,14.5,1.3,,,,,,,,,,,,,,,471,13159,27.93842887473461,72.6,70,8502.87,22786,6.449310980426578,1.2,3.1,466,201,44,431,10167,14207,6300,5.8,7.2,2.7,30382,34.5,3204,9494,6.5,37.4,0.5039,"657,364",30.6,"529,351","79,644",-2.8,"128,013",,,,,,
2006,516,0,4,,1964,,2.0,,,,,29.2,,100,14.9,14.3,109.9,25.856989359121002,4,,2.5999999999999943,,,,,,,,,,,,,,,255,7797,30.576470588235296,40.7,30.1,2274.804,4188,10.824259789875835,1.4,7.5,121,90,38,3441,3669,4181,2578,-1.1,1.6,-8.5,7238,54.2,742,5190,3.2,47.6,0.3231,"126,797",-0.6,"122,443","85,693",5.8,"4,354",,,,,,
2006,1031,0,1,,1996,13.0,4.0,,,,,19.8,99.5,,9.9,10.0,75.9,12.147069895846405,-405,35.3,-0.7999999999999972,,,,,,,,,,,,,,,151,3249,21.516556291390728,61.6,40.9,2404.21,3401,8.438400470449867,1.4,6.1,267,124,42,1789,4338,5327,3306,1.4,2.2,0.4,8772,47.3,436,6017,17.1,52.8,0.3530,"156,152",-13.2,"140,660","89,429",-22.7,"15,492",,,,,,
2006,8800,0,4,,1887,15.0,3.0,,,,,33.5,,100,16.8,16.7,95.9,19.479246762253684,83,,2.2,,,,,,,,,,,,,,,287,8922,31.087108013937282,49.1,42.2,2718.868,6477,10.67376872008646,1.1,4.4,204,155,40,5585,4127,4789,2792,-4.5,-4.4,-7.7,8326,51.6,1056,5422,3.1,52,0.3591,"148,749",2.0,"124,249","64,093",4.4,"24,500",,,,,,
2006,5000,1,2,,1934,31.0,8.0,,,,,384.4,95.7,4.3,185.4,199.0,57.7,9.241439484554586,1970,12.6,1.5,,,,,,,,,,,,,,,1981,47821,24.139828369510347,64.4,58.4,47956.514,162828,5.25683543370919,6.1,10.3,3448,1551,40,12694,7700,9726,5767,5.5,7.5,2.8,183452,38.8,19294,8551,6.9,40.1,0.5041,"3,970,357",3.6,"3,490,576","425,772",2.0,"479,781",,,,,,
2006,472,0,5,,1992,9.0,3.0,,,,,5.8,,100,2.9,2.9,99.5,23.900907187718072,17,,2.7,,,,,,,,,,,,,,,48,1481,31,31.6,21.4,392,838,9.983293556085918,1.2,6.5,22,19,40.3,390,4022.3303671367808,4646.045916666667,2746.8384458077708,9.128109076155333,12.24789463166176,0.3240675184354336,1489,51.2,117,4879.598290598291,-0.44369521297082937,59,0.34427702693274465,"28,864",4.4,"24,359","12,985",3.8,"4,505",,,,,,
2006,473,0,4,,1964,11.0,3.0,,,,,11.5,,100,5.9,5.7,92.9,18.829917673848307,15,,2,,,,,,,,,,,,,,,102,2799,27,46.3,41.2,827,1945,10.965552699228791,0.8,3.7,51,37,37.5,1382,3814.047852233677,4530.345397801379,2670.911091287541,-1.6133004767310388,-2.2308528095925206,-0.7014946332480565,2910,57.7,376,5073.870789007092,7.208254318040419,57.2,0.36723070100700606,"52,810",-18.4,"46,503","34,376",-5.0,"6,307",,,,,,
2006,182,0,6,,1950,9.0,8.0,,,,,9.7,100,,4.8,4.9,76.0,12.263508201876212,224,5.7,3.5999999999999943,,,,,,,,,,,,,,,67,1984,30,71.7,68.1,1846,3165,6.998104265402843,0.4,1,77,33,43.1,85,9775.584322208488,13208.613438475439,6320.41761739418,5.131559698900001,7.8277488834934905,1.1642272187822655,4045,34.6,481,8811.226611226612,7.201438722982023,39.7,0.5011914762623496,"76,836",-1.1,"48,609","9,949",22.7,"28,227",,,,,,
2006,3760,0,3,,1990,9.0,8.0,,,,,5.8,100,,2.9,2.9,67.3,13.723937714436527,119,2.6,3.5,,,,,,,,,,,,,,,29,917,32,70.9,70.1,556,1658,7.300361881785284,1.1,2.8,58,25,44.6,,8937.078072033899,11511.299045138889,6482.19184602649,3.8666311101357875,6.339104986996258,-0.16471465572946986,2360,31.9,293,7119.389647326508,4.002878981438385,40.3,0.440296189781858,"34,479",6.6,"31,590","11,017",13.3,"2,889",,,,,,
2006,565,0,2,,1951,11.0,7.0,,,,,10.2,99.8,,5.0,5.2,64.3,7.681701792397084,40,10.2,1.2,,,,,,,,,,,,,,,42,1072,26,67.2,55.7,1421,2987,7.869099430867091,1.8,4.1,73,33,44.4,159,6305.770828520828,7880.6125,4822.070734260506,4.454447937612316,5.775347093775851,3.3356500546680268,4329,38.2,436,7239.56498470948,9.021388302572465,38.3,0.4170631011327709,"98,774",63.0,"76,617","12,816",6.4,"22,157",,,,,,
2006,478,0,4,,,11.0,3.0,,,,,11.5,,100,6.0,5.5,110.0,25.205286962631188,26,,2.8,,,,,,,,,,,,,,,108,3077,28,54.7,44.7,958,1855,10.793530997304583,1,4.4,35,32,41.6,1151,3987.5449132014533,4518.403354919949,2411.133547008547,-3.127956605058524,-0.9168289446856881,-10.008830392811529,2477,54,411,6276.94201135442,4.400899773353517,37,0.3595290044213997,"39,882",-12.1,"36,340","23,656",-4.3,"3,542",,,,,,
2006,41,0,6,,1977,7.0,6.0,,,,,2.7,100,,1.3,1.4,92.3,20.296936666040217,21,2,2.9000000000000057,,,,,,,,,,,,,,,6,136,23,57.1,42.9,365,759,9.050065876152832,1.1,3.1,22,9,38.8,45,5856.097323049002,7149.830246913581,4729.297679683079,0.45550405207994693,1.772807590447112,-0.9156266574482319,1102,38.7,102,6202.2508169934645,10.929988669621027,38.2,0.3921831567745663,"18,411",-6.3,"15,253","8,217",-4.1,"3,158",,,,,,
2006,1309,0,6,,1998,13.0,2.0,,,,,28.6,100,,14.4,14.1,143.7,59.182315540440634,1427,3.5,11.9,,,,,,,,,,,,,,,162,3760,23,,,1745,2329,10.608844997853156,0.6,5.5,136,61,33.1,784,4151.547202322805,5776.730901426718,2982.2520996640537,6.337154076549445,6.918695949818554,5.072982255325087,6142,53.6,404,4125.462458745875,0.17847833421744674,62.9,0.38463344358367146,"109,113",23.4,"78,798","36,024",8.5,"30,315",,,,,,
2006,3750,0,3,,1987,9.0,8.0,,,,,5.8,100,,3.0,2.8,60.4,14.603677311515792,202,5,5.099999999999994,,,,,,,,,,,,,,,32,1003,31,71.6,64.9,641,1950,7.845128205128205,0.5,1.3,58,26,43.8,14,7786.351223581758,10129.538480948777,5536.823340600775,2.016794290671209,4.738206461007377,-2.3610960380136103,2697,31.8,304,6907.128563596491,4.72996507575858,45.4,0.41417348146919086,"30,700",-10.2,"32,179","12,966",1.1,"-1,479",,,,,,
2006,3560,0,3,,1981,9.0,8.0,,,,,3.0,100,,1.4,1.6,66.4,27.988534817062888,-78,3,0.20000000000000284,,,,,,,,,,,,,,,39,1095,28,70.2,70.2,301,915,6.927868852459016,0.3,0.9,22,10,43.5,,9512.69350696992,13390.12709923664,5925.5197740113,5.87030443953378,6.430806735129391,3.2728567178789802,1363,34.8,84,9672.388888888889,6.295440155865717,40.5,0.4831193211825997,"25,147",8.3,"23,337","13,797",26.0,"1,810",,,,,,
2006,529,0,4,,1960,12.0,3.0,,,,,11.0,,100,5.5,5.5,97.7,18.82005627565847,19,,2.0999999999999943,,,,,,,,,,,,,,,120,3528,29,55.6,49,1093,1874,11.40981856990395,0.8,3.8,59,45,38.2,1550,4007.897593097184,4515.458309122603,2977.8126965408806,-2.557742350500092,-2.021302900112565,-3.5876201902811045,2569,49.1,362,4411.566068139963,6.842639543099938,58.8,0.3243808714295,"46,336",-0.4,"44,489","29,310",44.8,"1,847",,,,,,
2006,3650,0,3,,1983,9.0,6.0,,,,,7.7,100,,4.1,3.6,107.2,22.32201822744684,117,15.5,3.9000000000000057,,,,,,,,,,,,,,,98,2334,24,76.4,73,677,1465,7.313310580204778,0.1,0.5,20,8,41.7,12,7787.456892084467,10608.526301663982,5155.023979464062,2.3352820562984267,1.5743758863093538,1.6860117310411926,2573,38.9,217,9332.062596006144,-10.47370108747817,33.6,0.45977847204374866,"54,615",6.4,"44,286","24,693",8.5,"10,329",,,,,,
2006,2530,0,6,,1949,9.0,5.0,,,,,9.4,99.2,,5.0,4.4,87.5,8.013427906221235,169,16.5,2.7,,,,,,,,,,,,,,,142,3291,23,55.2,38.1,882,1887,8.322734499205087,0.6,2.5,63,27,41.9,571,6110.121234939759,7743.149259773306,4588.9878258995905,1.4731227341269193,3.4699140183931387,-0.4420019142998943,2988,39.6,240,7486.440972222223,16.772327227948214,40.4,0.4152901738348169,"125,374",44.8,"70,483","11,108",5.8,"54,891",,,,,,
2006,482,0,4,,1980,9.0,2.0,,,,,7.9,,100,4.0,3.8,116.8,25.133724302378035,-6,,2.5,,,,,,,,,,,,,,,77,2236,29,49.3,29.4,364,977,10.636642784032754,0.6,3.8,43,36,35.8,1431,3541.251357875679,4190.6936817242395,2152.5763888888887,2.9876056976654297,3.295394791960793,0.17350096507036117,1657,57.9,139,5896.692446043166,4.404893118136832,41.7,0.32633589588896617,"43,986",-17.6,"37,386","28,410",-10.8,"6,600",,,,,,
2006,4001,0,4,,1982,7.0,3.0,,,,,5.6,,100,2.8,2.7,88.6,19.094380796508457,15,,2.2,,,,,,,,,,,,,,,35,1047,30,64,50,355,735,11.395918367346939,0.2,0.9,42,37,36.5,638,3397.469755244755,4005.949014778325,1909.2614457831326,-2.097213229607764,3.451556585442228,-12.830693826002692,1430,60.4,166,3947.9678714859438,7.889631060274804,59,0.3350524888764548,"24,921",8.8,"22,802","13,607",20.0,"2,119",,,,,,
2006,998,0,4,,1990,10.0,2.0,,,,,7.3,,100,3.7,3.6,117.6,28.102062216008388,8,,3,,,,,,,,,,,,,,,68,2091,31,40.4,31.2,560,1069,11.389148737137512,0.1,0.7,44,36,38.7,900,3573.55291005291,4189.026225691591,1794.3818289786223,1.7000747166783237,-0.3991160046303732,8.996271026323633,1638,53.5,106,4432.545597484277,8.473201200937908,56.6,0.2830337228395301,"32,220",-5.1,"28,931","21,197",-7.5,"3,289",,,,,,
2006,3574,0,3,,1997,9.0,4.0,,,,,5.2,100,,2.7,2.5,133.7,39.09180651530109,-2,7.9,3.9000000000000057,,,,,,,,,,,,,,,73,1893,26,65.4,56.8,381,635,8.036220472440945,,,24,19,41.2,41,5558.7762960582695,7435.948928408573,3895.4875757575755,1.7039897037669949,2.534201461293284,0.0007894119782303477,1556,47.6,77,6869.969696969697,13.541053476585763,45.5,0.46319994689755617,"38,242",17.6,"32,554","21,992",17.1,"5,688",,,,,,
2006,3652,0,3,,1989,9.0,7.0,,,,,3.5,100,,1.8,1.7,73.3,16.66906164678833,-13,4.5,1.3,,,,,,,,,,,,,,,21,637,30,55.4,53.6,355,1029,8.898931000971817,,,39,16,40.8,,7831.233310392292,10215.795955882353,5733.558538163002,11.36710294878387,13.704031128731264,6.615080955980157,1453,28.6,152,7015.816885964912,11.837655984227924,39.5,0.3872840547614754,"27,718",3.1,"24,837","14,384",19.8,"2,881",,,,,,
