target_id,target_name,incident_year,incident_type,column,n_rows_data,n_rows_notna,enough_data,OLS,OLS + FE,Clustered SE,Permutation
31,אופקים,2012,arrest,total_out_migration,192,186,True,0.33793469619989347,0.00263904627740916,0.006168660451701596,0.34
31,אופקים,2013,conviction,total_out_migration,192,186,True,0.3620781581153729,0.004208437125788332,0.005247908003825076,0.37
1031,שדרות,2009,conviction,total_out_migration,192,184,True,0.33570170210027106,0.0010436126325429598,0.0022564015382996023,0.1
587,סביון,2003,conviction,total_out_migration,264,262,False,,,,
587,סביון,2013,indictment filed,total_out_migration,264,262,True,0.6792763488302443,0.11772331309407122,0.05044086872613025,0.4
587,סביון,2014,conviction,total_out_migration,264,262,True,0.725168335822859,0.18781313085093332,0.10484691048883807,0.56
70,אשדוד,2010,arrest,total_out_migration,264,253,True,0.606842523090684,0.0005773147120263026,0.00010094910675917676,0.22
70,אשדוד,2012,indictment filed,total_out_migration,264,253,True,0.6134475400092374,0.0007387789937996755,0.0001953936733802183,0.18
70,אשדוד,2014,conviction,total_out_migration,264,253,True,0.6807631103667461,0.006239311138617196,0.0016710960548839784,0.36
9600,קריית ים,2009,arrest,total_out_migration,216,208,True,0.5303229978014283,0.013632741636269277,0.0022087115883468226,0.19
9600,קריית ים,2013,indictment filed,total_out_migration,216,208,True,0.9892608759756214,0.829660601649114,0.881050540491566,0.88
9600,קריית ים,2014,conviction,total_out_migration,216,208,True,0.9111513289301385,0.536390890697982,0.2897482112301559,0.69
7700,עפולה,2005,conviction,total_out_migration,168,162,True,0.8572447366092779,0.4234136923569012,0.6440882054487054,1.0
9200,בית שאן,2007,arrest,total_out_migration,192,187,True,0.6247620604695006,0.07096806855891753,0.0006392576254837467,0.19
9200,בית שאן,2010,indictment filed,total_out_migration,192,187,True,0.4541788255511313,0.009877087057215442,3.1773757709599513e-05,0.17
9200,בית שאן,2011,indictment filed,total_out_migration,192,187,True,0.4465592739329389,0.009303115674344204,4.862594403074398e-05,0.16
9200,בית שאן,2015,conviction,total_out_migration,192,187,True,0.35799917900983036,0.0024476278792202044,0.00011858946854405117,0.14
9700,הוד השרון,2017,arrest,total_out_migration,216,211,True,0.5704557657684142,0.0009793978345226293,0.01847948059482511,0.45
9700,הוד השרון,2018,indictment filed,total_out_migration,216,211,True,0.60425676848251,0.0027299076145763305,0.03492874065232378,0.48
9700,הוד השרון,2021,conviction,total_out_migration,216,211,True,0.8075255207115998,0.16194053654105806,0.11847718927729718,0.28
8500,רמלה,2006,arrest,total_out_migration,240,230,True,0.990571536794125,0.9378338812372757,0.9340402143310591,0.92
8500,רמלה,2006,indictment filed,total_out_migration,240,230,True,0.990571536794125,0.9378338812372757,0.9340402143310591,0.94
8500,רמלה,2010,conviction,total_out_migration,240,230,True,0.8896797509629628,0.35938772095928484,0.17189861113330107,0.55
7800,פרדס חנה-כרכור,2016,arrest,total_out_migration,168,163,True,0.58247432055115,0.07010097738114639,0.14284184030828992,0.63
7800,פרדס חנה-כרכור,2017,indictment filed,total_out_migration,168,163,True,0.5900267495222302,0.08006373932479967,0.2102915927751983,0.7
7800,פרדס חנה-כרכור,2019,conviction,total_out_migration,168,163,True,0.7435286953830942,0.27184681032838637,0.4575291015673941,0.8
3660,עמנואל,2016,conviction,total_out_migration,240,239,True,0.08286154904875218,0.005920967951087903,0.028001478863071354,0.29
7200,נס ציונה,2008,conviction,total_out_migration,192,187,True,0.9087893807006933,0.6411227182344788,0.8003846667948249,0.77
8700,רעננה,2013,indictment filed,total_out_migration,216,208,True,0.6472120956803782,0.0608045738966179,0.050069110581879794,0.43
8700,רעננה,2015,conviction,total_out_migration,216,208,True,0.44255374771159506,0.0011422559499148792,0.005074844514272362,0.19
2800,קריית שמונה,2008,conviction,total_out_migration,216,210,True,0.9467301066005789,0.9241565906341971,0.6283062129945378,0.63
